doc_id,text,class,h1,h2,h3,h4,h5
doc27," (23) Communicating with you. We may contact you directly or through a third party service provider regarding products or services you have signed up or purchased from us, such as necessary to deliver transactional or service related communications. We may also contact you with offers for additional services we think you’ll find valuable if you give us consent, or where allowed based upon legitimate interests. You don’t need to provide consent as a condition to purchase our goods or services. These contacts may include:
 (24) 
|Email|
|Text (SMS) messages|
|Telephone calls|
|Messenger applications (e.g. WhatsApp, etc.)|
|Automated phone calls or text messages.|",PERSONAL_DATA_USES,GoDaddy - PRIVACY POLICY,,,,How we utilize information.
doc27," (25) You may also update your subscription preferences with respect to receiving communications from us and/or our partners by signing into your account and visiting “Account Settings” page.
 (26) If we collect information from you in connection with a co-branded offer, it will be clear at the point of collection who is collecting the information and whose privacy policy applies. In addition, it will describe any choice options you have in regards to the use and/or sharing of your personal information with a co-branded partner, as well as how to exercise those options. We are not responsible for the privacy practices or the content of third-party sites. Please read the privacy policy of any website you visit.
 (27) If you make use of a service that allows you to import contacts (ex. using email marketing services to send emails on your behalf), we will only use the contacts and any other personal information for the requested service. If you believe that anyone has provided us with your personal information and you would like to request that it be removed from our database, please contact us at privacy@godaddy.com.
 ",PERSONAL_DATA_RIGHTS,GoDaddy - PRIVACY POLICY,,,,How we utilize information.
doc27,"(28) Transfer of personal information abroad. If you utilize our Services from a country other than the country where our servers are located, your personal information may be transferred across international borders, which will only be done when necessary for the performance of our contract with you, when we have your consent to do so, or when the appropriate standard contractual clauses are in place. Also, when you call us or initiate a chat, we may provide you with support from one of our global locations outside your country of origin.",UNKNOWN,GoDaddy - PRIVACY POLICY,,,,How we utilize information.
doc27,"(30) Compliance with legal, regulatory and law enforcement requests. We cooperate with government and law enforcement officials and private parties to enforce and comply with the law. We will disclose any information about you to government or law enforcement officials or private parties as we, in our sole discretion, believe necessary or appropriate to respond to claims and legal process (such as subpoena requests), to protect our property and rights or the property and rights of a third party, to protect the safety of the public or any person, or to prevent or stop activity we consider to be illegal or unethical.
",UNKNOWN,GoDaddy - PRIVACY POLICY,,,,How we utilize information.
doc27," (31) To the extent we are legally permitted to do so, we will take reasonable steps to notify you in the event that we are required to provide your personal information to third parties as part of legal process. We will also share your information to the extent necessary to comply with any ICANN, registry or ccTLD rules, regulations and policies when you register a domain name with us. For reasons critical to maintaining the security, stability and resiliency of the Internet, this includes the transfer of domain name registration information to the underlying domain registry operator and escrow provider, and publication of that information as required by ICANN in the public WHOIS database or with other third parties that demonstrate a legitimate legal interest to such information.",UNKNOWN,GoDaddy - PRIVACY POLICY,,,,How we utilize information.
doc27," (33) We follow generally accepted standards to store and protect the personal information we collect, both during transmission and once received and stored, including utilization of encryption where appropriate.",SECURITY,GoDaddy - PRIVACY POLICY,,,,"How we secure, store and retain your data."
doc27," (34) We retain personal information only for as long as necessary to provide the Services you have requested and thereafter for a variety of legitimate legal or business purposes. These might include retention periods:
 (35) 
|mandated by law, contract or similar obligations applicable to our business operations;|
|for preserving, resolving, defending or enforcing our legal/contractual rights; or|
|needed to maintain adequate and accurate business and financial records.|",UNKNOWN,GoDaddy - PRIVACY POLICY,,,,"How we secure, store and retain your data."
doc27," (36) If you have any questions about the security or retention of your personal information, you can contact us at privacy@godaddy.com.",CONTACT,GoDaddy - PRIVACY POLICY,,,,"How we secure, store and retain your data."
doc27,"(37) 
 (38) To easily access, view, update, delete or port your personal information, or to update your subscription preferences, please sign into your Account and visit “Account Settings.” Please visit our Trust Center for additional information and guidance for accessing, updating or deleting data. 
 (39) If you make a request to delete your personal information and that data is necessary for the products or services you have purchased, the request will be honored only to the extent it is no longer necessary for any Services purchased or required for our legitimate business purposes or legal or contractual record keeping requirements.
 (40) If you are unable for any reason to access your Account Settings or our Trust Center, you may also contact us by one of the methods described in the “Contact Us” section below. ",PERSONAL_DATA_RIGHTS,GoDaddy - PRIVACY POLICY,,,,"How you can access, update or delete your data."
doc27,"(41) 
 (42) 
 (43) Our parent company, GoDaddy Operating Company, LLC (and our related entities, including GoDaddy.com, LLC, Blue Razor Domains, LLC, Starfield Technologies, LLC, Domains by Proxy, LLC, Outright, Inc., Mad Mimi, Inc. and Media Temple, Inc.) participates in and has certified its compliance with the EU-U.S. and Swiss-U.S. Privacy Shield Framework.  GoDaddy Operating Company, LLC is committed to subjecting all personal information received from the EU or Switzerland, in reliance on the Privacy Shield Framework, to the Framework’s applicable Principles.  To learn more about the Privacy Shield Framework, visit the U.S. Department of Commerce’s Privacy Shield List.
 (44) GoDaddy.com, LLC is responsible for the processing of personal information it receives, under each Privacy Shield Framework, and subsequently transfers to a third party acting as an agent on its behalf. GoDaddy.com, LLC complies with the Privacy Shield Principles for all onward transfers of personal information from the EU and Switzerland, including the onward transfer liability provisions.
 (45) With respect to personal information received or transferred pursuant to each Privacy Shield Framework, GoDaddy.com, LLC is subject to the regulatory enforcement powers of the U.S. Federal Trade Commission. In certain situations, GoDaddy.com, LLC may be required to disclose personal information in response to lawful requests by public authorities, including to meet national security or law enforcement requirements.
 (46) If you have an unresolved privacy or data use concern that we have not addressed satisfactorily, please contact our U.S.-based third party dispute resolution provider (free of charge) at https://feedback-form.truste.com/watchdog/request. Under certain conditions, more fully described on the Privacy Shield website, you may invoke binding arbitration when other dispute resolution procedures have been exhausted.
 (47) In compliance with the Privacy Shield Principles, GoDaddy.com, LLC commits to resolve complaints about our collection or use of your personal information.  EU and Swiss individuals with inquiries or complaints regarding our Privacy Shield policy should first contact us in any manner provided in the ""CONTACT US"" section below in this Privacy Policy. 
 (48) GoDaddy.com, LLC has further committed to cooperate with the panel established by the EU data protection authorities (DPAs) and the Swiss Federal Data Protection and Information Commissioner (FDPIC) with regard to unresolved Privacy Shield complaints concerning human resources data transferred from the EU and Switzerland in the context of the employment relationship.",JURISDICTION,GoDaddy - PRIVACY POLICY,,,,The E.U-U.S and Swiss-U.S. Privacy Shield Frameworks.
doc27,"(41) 
 (42) 
 (43) Our parent company, GoDaddy Operating Company, LLC (and our related entities, including GoDaddy.com, LLC, Blue Razor Domains, LLC, Starfield Technologies, LLC, Domains by Proxy, LLC, Outright, Inc., Mad Mimi, Inc. and Media Temple, Inc.) participates in and has certified its compliance with the EU-U.S. and Swiss-U.S. Privacy Shield Framework.  GoDaddy Operating Company, LLC is committed to subjecting all personal information received from the EU or Switzerland, in reliance on the Privacy Shield Framework, to the Framework’s applicable Principles.  To learn more about the Privacy Shield Framework, visit the U.S. Department of Commerce’s Privacy Shield List.
 (44) GoDaddy.com, LLC is responsible for the processing of personal information it receives, under each Privacy Shield Framework, and subsequently transfers to a third party acting as an agent on its behalf. GoDaddy.com, LLC complies with the Privacy Shield Principles for all onward transfers of personal information from the EU and Switzerland, including the onward transfer liability provisions.
 (45) With respect to personal information received or transferred pursuant to each Privacy Shield Framework, GoDaddy.com, LLC is subject to the regulatory enforcement powers of the U.S. Federal Trade Commission. In certain situations, GoDaddy.com, LLC may be required to disclose personal information in response to lawful requests by public authorities, including to meet national security or law enforcement requirements.
 (46) If you have an unresolved privacy or data use concern that we have not addressed satisfactorily, please contact our U.S.-based third party dispute resolution provider (free of charge) at https://feedback-form.truste.com/watchdog/request. Under certain conditions, more fully described on the Privacy Shield website, you may invoke binding arbitration when other dispute resolution procedures have been exhausted.
 (47) In compliance with the Privacy Shield Principles, GoDaddy.com, LLC commits to resolve complaints about our collection or use of your personal information.  EU and Swiss individuals with inquiries or complaints regarding our Privacy Shield policy should first contact us in any manner provided in the ""CONTACT US"" section below in this Privacy Policy. 
 (48) GoDaddy.com, LLC has further committed to cooperate with the panel established by the EU data protection authorities (DPAs) and the Swiss Federal Data Protection and Information Commissioner (FDPIC) with regard to unresolved Privacy Shield complaints concerning human resources data transferred from the EU and Switzerland in the context of the employment relationship.",JURISDICTION,GoDaddy - PRIVACY POLICY,,,,The E.U-U.S and Swiss-U.S. Privacy Shield Frameworks.
doc27,"(49) Some browsers allow you to automatically notify websites you visit not to track you using a “Do Not Track” signal. There is no consensus among industry participants as to what “Do Not Track” means in this context. Like many websites and online services, we currently do not alter our practices when we receive a “Do Not Track” signal from a visitor’s browser. To find out more about “Do Not Track,” you may wish to visit www.allaboutdnt.com.",DO_NOT_TRACK,GoDaddy - PRIVACY POLICY,,,,‘Do Not Track’ notifications.
doc27,"(50) Our Services are available for purchase only for those over the age of 18.  Our Services are not targeted to, intended to be consumed by or designed to entice individuals under the age of 18. If you know of or have reason to believe anyone under the age of 18 has provided us with any personal information, please contact us.",CHILDREN,GoDaddy - PRIVACY POLICY,,,,Age restrictions.
doc27,"(51) 
 (52) We will not discriminate against you for exercising any of your privacy rights. Unless permitted under applicable laws, we will not:
 (53) 
|Deny you goods or services.|
|Charge you different prices or rates for goods or services, including through granting discounts or other benefits, or imposing penalties.|
|Provide you a different level or quality of goods or services.|
|Suggest that you may receive a different price or rate for goods or services or a different level or quality of goods or services.|
",PERSONAL_DATA_RIGHTS,GoDaddy - PRIVACY POLICY,,,,Non-Discrimination.
doc27,"(54) We reserve the right to modify this Privacy Policy at any time. If we decide to change our Privacy Policy, we will post those changes to this Privacy Policy and any other places we deem appropriate, so that you are aware of what information we collect, how we use it, and under what circumstances, if any, we disclose it. If we make material changes to this Privacy Policy, we will notify you here, by email, or by means of a notice on our home page, at least thirty (30) days prior to the implementation of the changes.",UPDATES_AND_NOTIFICATIONS,GoDaddy - PRIVACY POLICY,,,,Changes to this policy.
doc27,"(55) 
 (56) If you are a resident of the European Economic Area (EEA) and believe we maintain your personal information subject to the General Data Protection Regulation (GDPR), you may direct questions or complaints to your local supervisory authority or our lead supervisory authority, the UK's Information Commissioner’s Office, as noted below:
 (57) www.ico.org.uk
 (58) Information Commissioner’s Office
 (59) Wycliffe House, Water Lane, Wilmslow, Cheshire, SK9 5AF, United Kingdom
 (60) Phone: 0303 123 1113",JURISDICTION,GoDaddy - PRIVACY POLICY,,,,Data Protection Authority.
doc27,"(61) 
 (62) If you have any privacy-related questions, concerns or complaints about our Privacy Policy, our practices or our Services, you may contact our Office of the DPO by email at privacy@godaddy.com.  In the alternative, you may contact us by either of the following means:
 (63) 
|By Mail|: Attn: Office of the Data Protection Officer, 14455 North Hayden Road, Suite 219, Scottsdale, AZ 85260 USA, or for customers established in the EEA, Attn: Legal, Office of the DPO, 5th Floor, The Shipping Building, Old Vinyl Factory, 252-254 Blyth Road, Hayes, UB3 1HA.|
|By Phone|: 480-505-8877 (toll-free: 1-866-GODADDY)|

 (64) We will respond to all requests, inquiries or concerns within thirty (30) days.
 (65) ",CONTACT,GoDaddy - PRIVACY POLICY,,,,Contact us.
doc28,"(1) Effective Date: April, 2020",LAST_UPDATED_DATE,GiftYa Privacy Policy,,,,
doc28,"(2) This Privacy Statement applies to information that GiftYa, LLC, on behalf of itself and its corporate affiliates (collectively “GiftYa,” “we” or “us”) collects on www.GiftYa.com and other websites, applications, and digital services (collectively, the “Site”) on or to which this Privacy Statement is linked or referenced (collectively, the “Services”).
 (3) Your privacy is important to us. This GiftYa Privacy Statement (“Privacy Statement”) describes the information we collect, why we collect it, and what we do with the information we collect from or about you through the Services. This Privacy Statement does not apply to third-party websites and other digital services linked to the Services or information collected from you off line.",UNKNOWN,GiftYa Privacy Policy,,,,
doc28,"(4) The Services are intended for U.S. residents who are the age of majority or older in their place of residence (age 21 in Mississippi, age 19 in Alabama and Nebraska and age 18 in other states and Washington, D.C.). You are not authorized to access and use the Services if you are located outside the U.S. or are younger than the age of majority.",CHILDREN,GiftYa Privacy Policy,,,,
doc28,"(5) This Privacy Statement is incorporated into and made a part of the GiftYa Website Terms of Use (“Terms of Use”) and the customer Terms of Service (“Terms of Service”). 
 (6) If you do not agree with any part of this Privacy Statement, our Terms of Use, or, if applicable, our Terms of Service, then please do not use www.GiftYa.com.",UNKNOWN,GiftYa Privacy Policy,,,,
doc28,"(7) How We Define Personal Information
 (8) For purposes of this Privacy Statement, “Personal Information” means any information that identifies you as a specific person. For example, Personal Information includes your name, birth date, address, phone number, email address, and the last four digits of your Social Security number. Personal Information also includes information that does not directly identify you but when combined with other information identifies (or can be used to identify) you.",UNKNOWN,GiftYa Privacy Policy,,,,
doc28,"(9) How We Collect and Use Your Personal Information 
 (10) How we collect and use information from you depends on how and why you use the Services. GiftYa collects information in the following ways:
 (11) When You Give GiftYa Information: When you create an account, we ask you for Personal Information (including but not necessarily limited to) your name, birth date, email address, telephone number, and credit card number and associated card security code. Certain parts of the Services require users to provide contact information (such as name and e-mail address), demographic information (such as ZIP code), financial information (such as credit card number and/or bank account and routing code) and other similar information. If you sign up for emails about GiftYa’s latest news and new products, we collect the email address that you give us. We also collect feedback, questions, and information that you provide to us for customer support.
 (12) When You Provide Access to Financial Institution Information: When you create an account, we may require that, through our integration with a third party service provider, you connect us to your bank account and/or other financial institution accounts and supply (i) information to access your account and (ii) authority to act on your behalf to access and transmit information from your account(s). You agree to our use of our service provider and you agree to provide us with this information.
 (13) Our Service Providers' Privacy Policies: Our service providers' Privacy Policies are located at https://plaid.com/legal and at https://tabapay.com/privacy.html. You agree to our service providers' Privacy Policies and you agree that your financial institution account information will be treated in accordance with its Privacy Policy.
 (14) Our Service Providers' Collection and Use of Information: Our service providers access and use your personal and financial institution account information as described in their Privacy Policies and as reasonably necessary to help to provide you with the Services. You agree that our service providers have the right, power and authority to access and transmit your information as described in their Privacy Policies and as reasonably necessary to help to provide you with the Services.",PERSONAL_DATA_WE_COLLECT,GiftYa Privacy Policy,,,,
doc28,"(15) When You Use the Services: We collect information about how and when you use the Services:
 (16) Through Server Logs: A server log is a list of the activities that a server performs. GiftYa’s servers automatically collect and store in server logs, your search queries, Internet Protocol (IP) address, the date and time of your request and referral URL, and certain cookies that identify your browser or GiftYa account. 
 (17) From Your Computer, Tablet or Mobile Telephone: We may collect information about your computer, tablet or mobile telephone (“Device”), such as model, operating system version, mobile network information, telephone number, internet service provider and similar identifiers. We may associate your Device information with your account. We may collect and store information (including Personal Information) on your Device through browser web storage (including HTML 5) and web application data caches.
 (18) We may collect data about the location of the Device that you use to access the Services (“Location Data”) using IP address, GPS, cellular towers and other information from your mobile service provider, Bluetooth address, Wi-Fi access points and information made available by you or others that indicates the current or prior location of the user, such as geotag information in photographs. How we collect Location Data depends on how you access the Services. Certain Services may collect Location Data even when you are not actively using the Services. If you do not want us to collect Location Data from your mobile Device, please turn off the location services in your Device settings.
 (19) Through Mobile Applications (“Apps”): We may from time to time collect information about your use of and interaction with the App, such as your Device’s operating system, browser type, domain and other system settings, search queries, the country and time zone in which your Device is located, metadata and other information associated with files stored on your Device.
 (20) Through Cookies and Similar Tools: We use cookies, pixel tabs (also known as web beacons, flash cookies and clear GIFs) and similar technology to automatically collect information about you when you use the Services. Please read the “How We Use Data Collection Tools” section (below) to learn more about how GiftYa uses these tools.
 (21) From Other Sources: GiftYa collects information about you from third parties:
 (22) When you Connect with Social Media through the Services: The Services link to social media platforms through “plug-ins” (e.g., Twitter and LinkedIn buttons). When you are logged into your social media account and access the Services, we may (depending on your settings) automatically receive information (including Personal Information) from the social media platform. GiftYa collects and uses this information for the purposes described in this Privacy Statement or at the time the information is collected. Please remember that the manner in which a social media platform uses, stores and discloses your information is governed by the terms and policies applicable to your use of such platforms, and GiftYa has no liability or responsibility for the privacy practices or other actions of any social media platform with which you connect through the App or Services.
 (23) From Third Parties: GiftYa may from time to time supplement the information that we collect from you with information from third parties. We may combine the third-party information with information that we already have from or about you.
 (24) Through Service Providers: Third parties that assist us with our business operations also collect and use information (including Personal Information) through the Services and also may share the collected information with us. For example, our service providers collect and share information with us to analyze the performance of the Services and detect and prevent fraud.",PERSONAL_DATA_WE_COLLECT,GiftYa Privacy Policy,,,,
doc28,"(25) GiftYa uses your Personal Information as described in this Privacy Statement and for any other purpose that we disclose when we collect your Personal Information. 
 (26) GiftYa uses Personal Information to:
 (27) 
 |identify you when you access and use the Services and personalize your experience of the Services;|
 |respond to your inquiries and fulfill your requests for information, products or services;|
 |verify your identity;|
 |deliver advertisements and marketing communications to you;|
 |help us understand the types of products and services that interest you and present you with offers for them;|
 |provide you with important notices about our products and policies or other administrative information;|
 |evaluate your eligibility for products or services;|
 |conduct data analysis, identify usage trends and determine the effectiveness of promotional campaigns;|
 |develop and improve the Services and our products and services;|
 |detect and prevent fraud;|
 |comply with applicable laws and regulations and legal process and law enforcement requirements; and|
 |enforce the Terms of Use, Terms of Service, and our other contracts with you.|
 ",PERSONAL_DATA_USES,GiftYa Privacy Policy,,,,
doc28," (28) Notwithstanding anything to the contrary in the Terms or Privacy Policy, GiftYa and its third party service providers will use transaction information solely as follows:
 (29) 
 |Use transaction data to confirm a qualifying purchase or return to match transactions to confirm whether you qualify for a statement credit or a card-linked promotion, reward, incentive, or offer);|
 |Share transaction data with the participating merchant where a transaction occurred as needed for the merchant to confirm a specific transaction occurred or points should be awarded; for example, the date and amount of your purchase and the last 4 digits of your card number so the merchant can verify your purchase with its records if there is a missing or disputed transaction;|
 |Provide participating merchants or third party service providers aggregated and anonymized information relating specifically to registered card activity solely to allow participating merchants and third party service providers to assess the results of their campaign;|
 |Create a record of the transaction data and thereafter maintain and use data in connection with operating the program;|
 |Conduct analysis for the improvement and optimization of the Program; and|
 |Provide information in order to respond to a request from government authority or a payment organization involved in a transaction with you or a merchant.|",PERSONAL_DATA_USES,GiftYa Privacy Policy,,,,
doc28,"(30) You authorize the sharing, exchange and use of transaction data described above and herein by and among GiftYa and GiftYa’s third party service providers, applicable payment card networks and applicable merchants.
 (31) You may opt-out of transaction monitoring on the payment card(s) you have registered by deleting your connected credit or debit card (“Connected Card”) from the GiftYa Site or by contacting us at support@GiftYa.com with a request to un-enroll your card. However, if you disconnect your Connected Card, you will not be able to use the Services. You give us the right to use the transaction data from your Connected Cards until the transactions relating to the Services have been fully completed, or until you remove your Connected Card from the Services. When you remove a Connected Card from the Services, we will no longer capture transaction data, however we will retain the data associated with your Connected Cards for historical transactions as long as necessary to fully complete such historical transactions, but no longer than permitted by law.",THIRDPARTY_INFORMATION_SHARING,GiftYa Privacy Policy,,,,
doc28," (31) You may opt-out of transaction monitoring on the payment card(s) you have registered by deleting your connected credit or debit card (“Connected Card”) from the GiftYa Site or by contacting us at support@GiftYa.com with a request to un-enroll your card. However, if you disconnect your Connected Card, you will not be able to use the Services. You give us the right to use the transaction data from your Connected Cards until the transactions relating to the Services have been fully completed, or until you remove your Connected Card from the Services. When you remove a Connected Card from the Services, we will no longer capture transaction data, however we will retain the data associated with your Connected Cards for historical transactions as long as necessary to fully complete such historical transactions, but no longer than permitted by law.",PERSONAL_DATA_RIGHTS,GiftYa Privacy Policy,,,,
doc28,"(32) How We Use Data Collection Tools
 (33) Cookies, pixel tabs (also known as web beacons, flash cookies and clear GIFs) and similar technology (“Data Collection Tools”) help GiftYa automatically collect information about you when you use the Services.
 (34) Web Beacons: A web beacon (also called a pixel tag or clear GIF) is computer code that communicates information from your device to a server. Some of our content and emails may contain embedded web beacons that allow a server to read certain types of information from your Device, allow us to count the number of people who have viewed content, to know when you opened an email message, and the IP address of your Device. Web beacons help us develop statistical information to provide better and more personalized content.",COOKIES_AND_TRACKING_TECHNOLOGY,GiftYa Privacy Policy,,,,
doc28," (35) Cookies: Cookies are small text files that are sent to or accessed from your web browser or your computer’s hard drive. A cookie typically contains the name of the domain (internet location) from which the cookie originated, the “lifetime” of the cookie (i.e., when it expires), and a randomly generated unique number or similar identifier. A cookie also may contain information about your Device, such as user settings, browsing history, and activities conducted while using the Services.",COOKIES_AND_TRACKING_TECHNOLOGY,GiftYa Privacy Policy,,,,
doc28,"(36) GiftYa uses the following types of cookies:
 (37) 
 |Strictly necessary cookies, which are required for the operation of the Services. Without them, for example, you would not be able to register or log in for the Services that GiftYa offers.|
 |Analytical/performance cookies, which allow GiftYa to recognize and count the number of visitors, learn how visitors navigate the Services, and improve the Services.|
 |Functionality cookies, which GiftYa uses to recognize you when you return to the Services.|
 |Targeting cookies, which record your visits to the Services, the pages you visited, and the links you followed. Targeting cookies helps GiftYa deliver digital advertisements that are targeted to your interests (as inferred from your online activity). GiftYa also shares information collected through targeting cookies with third parties that send you targeted advertisements.|
 |Interaction cookies, which allow you to connect GiftYa through social media.|


 (38) To learn more about cookies and web beacons, visit www.allaboutcookies.org.",COOKIES_AND_TRACKING_TECHNOLOGY,GiftYa Privacy Policy,,,,
doc28,"(39) Data Collection Tools record how long you spend on various webpages, which webpages you view, your search queries, the products you viewed, error and performance reports, your IP address, your browser type, time zone and language settings and operating system. Data Collection Tools also help us with fraud prevention and detection.
 (40) GiftYa also may use analytics services, such as Google Analytics, to collect information. Generally, analytics services do not identify individual users. Many analytics services allow you to opt out of data collection. For example, to learn more about Google Analytics practices and to opt out, visit www.google.com/settings/ads or download the Google Analytics opt-out browser add-on at https://tools.google.com/dlpage/gaoptout.",COOKIES_AND_TRACKING_TECHNOLOGY,GiftYa Privacy Policy,,,,
doc28,"(41) Your Control of Data Collection Technology: Some web and mobile browsers provide settings that allow you to control or reject cookies or to alert you when a cookie is stored in your browser. If you set your browser to refuse to accept cookies, you may not be able to use certain features of the Services or access some of our online services. You also may be able to reject use of mobile device identifiers by activating the appropriate setting on your Device. Although you are not required to accept cookies or mobile device identifiers, if you block or reject them, you may not have access to all features available through the Services.",PERSONAL_DATA_RIGHTS,GiftYa Privacy Policy,,,,
doc28,"(42) How We Respond to Do Not Track Signals
 (43) Some web browsers (including Safari, Internet Explorer, Firefox, and Chrome) incorporate a “Do Not Track” (“DNT”) or similar feature that signals to a website that a user does not want to have his or her online activity and behavior tracked. If a website that responds to a particular DNT signal receives the DNT signal, the browser can block that website from collecting certain information about the browser’s user. Not all browsers offer a DNT option and DNT signals are not yet uniform. For this reason, many website operators, including GiftYa, do not respond to DNT signals. GiftYa is able to offer and provide you with our Services whether or not your browser incorporates DNT signals.",DO_NOT_TRACK,GiftYa Privacy Policy,,,,
doc28,"(44) How We Share Personal Information 
 (45) We may share Personal Information collected through the Services as follows.
 (46) Affiliates: GiftYa shares Personal Information within GiftYa’s corporate family for the purposes described in this Privacy Statement and as required by law.
 (47) Service Providers: GiftYa shares information with GiftYa’s third-party service providers that help us operate the Services, provide GiftYa products, and personalize your experience on the Services. Some service providers help us with payment processing, facilitating payments, sending emails, order fulfillment, conducting advertising, providing customer service or product support, industry benchmarking, consumer analysis, market research, and administering promotions.",THIRDPARTY_INFORMATION_SHARING,GiftYa Privacy Policy,,,,
doc28," (48) Corporate Transactions: GiftYa may share and transfer Personal Information if GiftYa is involved in a merger, sale, acquisition, divestiture, restructuring, reorganization, dissolution, bankruptcy, or other change of ownership or control by GiftYa or any affiliated company (in each case, whether in whole or in part).
 (49) Other Lawful Disclosures: GiftYa also shares information: (i) as permitted by law; (ii) if we determine that disclosure of specific information is necessary to comply with the request of a law enforcement or regulatory agency or other legal process; (iii) to protect the rights, privacy, property, interests, or safety of our company or our affiliates, customers, business partners, employees, or the general public; (iv) to pursue available remedies or limit the damages; (v) to enforce the Terms of Use and Terms of Service; and (vi) to respond to an emergency.
 (50) GiftYa never publicly discloses any Personal Information related to financial or payment activities or any government identification numbers. GiftYa also doesn't allow unauthorized publishing or disclosure of any user’s non-public contacts.",THIRDPARTY_INFORMATION_SHARING,GiftYa Privacy Policy,,,,
doc28,"(51) How We Protect and Store Information
 (52) GiftYa takes precautions intended to help protect information that we collect and store; however, any transmission to us is at your own risk, and we expect that you will use appropriate security measures to protect your information.
 (53) You are responsible for maintaining the security of your account credentials and other authentication involved in obtaining access to password-protected or secure areas of the Services. GiftYa will treat access to the Services through your account credentials as authorized by you. Unauthorized access to password-protected or secure areas is prohibited and may lead to criminal prosecution. We may suspend your use of all or part of the Services without notice if we suspect or detect any breach of security. If you believe that information you provided to us is no longer secure, please notify us immediately using the contact information provided below.",SECURITY,GiftYa Privacy Policy,,,,
doc28,"(54) We retain information for as long as necessary to fulfill the purposes for which you provided the information, to comply with legal obligations, to resolve disputes, to enforce agreements, and similar essential purposes.",UNKNOWN,GiftYa Privacy Policy,,,,
doc28,"(55) APPLE DEVICE ADDITIONAL TERMS
 (56) If you access an App via a Mobile Device or tablet branded by Apple, Inc. (“Apple”) and running Apple’s iOS (an “Apple Device”), the following terms (“Apple Device Additional Terms”) are hereby made part of this Privacy Statement: (a) If this Privacy Statement or any agreement between GiftYa and you conflict with the Apple Device Additional Terms, then the Apple Device Additional Terms shall apply with respect to access and use of the Services via an Apple Device.; (b) You acknowledge that this Privacy Statement or your agreements with GiftYa about the Services are not an agreement with Apple. GiftYa, not Apple, is solely responsible for any App you access via your Apple Device (“iOS App”) and the content thereof. If this Privacy Statement or your agreements with GiftYa about the Services are less restrictive with respect to an iOS App or otherwise conflict with, the Apple App Store Terms of Service (the “App Store Terms of Service”), the App Store Terms of Service shall apply to the extent of any conflict.; (c) The license granted to use an iOS App is limited to a non-transferable license to use the App on an Apple Device that you own or control and as permitted by the usage rules set forth in the App Store Terms of Service.; (d) GiftYa is solely responsible for providing any maintenance and support services for an iOS App. You acknowledge that Apple has no obligation whatsoever to furnish any maintenance and support services with respect to any iOS App.; (e) GiftYa is solely responsible for any product warranty, whether express or implied by law, to the extent not effectively disclaimed. If an iOS App fails to conform to any applicable warranty, you may notify Apple and Apple will refund the purchase price for the iOS App (if any) and, to the maximum extent permitted by applicable law, Apple will have no other warranty obligation whatsoever with respect to the iOS App and all other claims, losses, liabilities, damages, costs or expenses attributable to any failure to conform to any warranty are GiftYa’ sole responsibility.; (f) You hereby acknowledge that GiftYa, not Apple, is responsible for addressing your or any third-party claims relating to an iOS App and/or use of an iOS App, including, but not limited to: (i) product liability claims; (ii) any claim that an iOS App fails to conform to any applicable legal or regulatory requirement; and (iii) claims arising under consumer protection or similar legislation. This Privacy Statement or your agreements with GiftYa about the Services do not limit GiftYa’s liability beyond what is permitted by applicable law.; and (g) You acknowledge that, in the event of any third party claim that an iOS or your possession and use of an iOS App infringes that third party’s intellectual property rights, GiftYa, not Apple, is solely responsible for the investigation, defense, settlement and discharge of any such intellectual property infringement claim.",UNKNOWN,GiftYa Privacy Policy,,,,
doc28,"(57) Linking to Other Sites
 (58) GiftYa may provide links to websites operated by unrelated third parties, such as companies that provide services for us or in which we think you may have an interest. Please note that when you navigate to the website of an unrelated third party, this Privacy Statement no longer applies. We encourage you to read the privacy policies of every website or service that you visit to understand how your Personal Information is processed.",UNKNOWN,GiftYa Privacy Policy,,,,
doc28,"(59) Exclusions
 This Privacy Policy does not apply to any Personal Information collected by GiftYa other than Personal Information collected through the Services. This Privacy Policy shall not apply to any unsolicited information you provide to GiftYa through the Services or through any other means. This includes, but is not limited to, information posted to any public areas of the Services, such as forums, any ideas for new products or modifications to existing products, and other unsolicited submissions (collectively, “Unsolicited Information”). All Unsolicited Information shall be deemed to be non-confidential and GiftYa shall be free to reproduce, use, disclose, and distribute such Unsolicited Information to others without limitation or attribution.",UNKNOWN,GiftYa Privacy Policy,,,,
doc28,"(60) How Can I Correct or Delete My Personal Information? 
 (61) If you would like to correct or delete Personal Information, please send us an e-mail with your request to support@GiftYa.com. GiftYa reserves the right to request that you provide information that will enable GiftYa to confirm that you have the authority to correct or delete the Personal Information that you want corrected or deleted. GiftYa will use reasonable efforts to correct your Personal Information but may not be able to correct or delete Personal Information shared with third parties.",PERSONAL_DATA_RIGHTS,GiftYa Privacy Policy,,,,
doc28," (61) If you would like to correct or delete Personal Information, please send us an e-mail with your request to support@GiftYa.com. GiftYa reserves the right to request that you provide information that will enable GiftYa to confirm that you have the authority to correct or delete the Personal Information that you want corrected or deleted. GiftYa will use reasonable efforts to correct your Personal Information but may not be able to correct or delete Personal Information shared with third parties.",CONTACT,GiftYa Privacy Policy,,,,
